date,source,mean_sst,site
2006-05-04,METOFFICE,NA,OL
2006-05-05,ESACCI,18.2836776983385,OL
2006-05-05,METOFFICE,NA,OL
2006-05-06,ESACCI,18.2718355933401,OL
2006-05-06,METOFFICE,NA,OL
2006-05-07,ESACCI,18.3399934865535,OL
2006-05-07,METOFFICE,NA,OL
2006-05-08,ESACCI,17.7402566578534,OL
2006-05-08,METOFFICE,NA,OL
2006-05-09,ESACCI,17.5618356092098,OL
2006-05-09,METOFFICE,NA,OL
2006-05-10,ESACCI,17.6384145548665,OL
2006-05-10,METOFFICE,NA,OL
2006-05-11,ESACCI,17.7668356046277,OL
2006-05-11,METOFFICE,NA,OL
2006-05-12,ESACCI,17.8986777069439,OL
2006-05-12,METOFFICE,NA,OL
2006-05-13,ESACCI,17.9515724426038,OL
2006-05-13,METOFFICE,NA,OL
2006-05-14,ESACCI,18.04894086148,OL
2006-05-14,METOFFICE,NA,OL
2006-05-15,ESACCI,18.7010461100622,OL
2006-05-15,METOFFICE,NA,OL
2006-05-16,ESACCI,18.871835579929,OL
2006-05-16,METOFFICE,NA,OL
2006-05-17,ESACCI,18.8613092643748,OL
2006-05-17,METOFFICE,NA,OL
2006-05-18,ESACCI,19.6231513526095,OL
2006-05-18,METOFFICE,NA,OL
2006-05-19,ESACCI,19.5386776702871,OL
2006-05-19,METOFFICE,NA,OL
2006-05-20,ESACCI,19.5234145127335,OL
2006-05-20,METOFFICE,NA,OL
2006-05-21,ESACCI,19.7005197719328,OL
2006-05-21,METOFFICE,NA,OL
2006-05-22,ESACCI,19.7313092449288,OL
2006-05-22,METOFFICE,NA,OL
2006-05-23,ESACCI,19.7513092444818,OL
2006-05-23,METOFFICE,NA,OL
2006-05-24,ESACCI,19.7505197708152,OL
2006-05-24,METOFFICE,NA,OL
2006-05-25,ESACCI,19.6292039840532,OL
2006-05-25,METOFFICE,NA,OL
2006-05-26,ESACCI,19.6210460894986,OL
2006-05-26,METOFFICE,NA,OL
2006-05-27,ESACCI,19.1886776781102,OL
2006-05-27,METOFFICE,NA,OL
2006-05-28,ESACCI,19.2065724145523,OL
2006-05-28,METOFFICE,NA,OL
2006-05-29,ESACCI,19.181835573,OL
2006-05-29,METOFFICE,NA,OL
2006-05-30,ESACCI,19.1099934693426,OL
2006-05-30,METOFFICE,NA,OL
2006-05-31,ESACCI,19.0534145232388,OL
2006-05-31,METOFFICE,NA,OL
2006-06-01,ESACCI,19.0392039972407,OL
2006-06-01,METOFFICE,NA,OL
2006-06-02,ESACCI,18.9220987367003,OL
2006-06-02,METOFFICE,NA,OL
2006-06-03,ESACCI,18.8618355801526,OL
2006-06-03,METOFFICE,NA,OL
2006-06-04,ESACCI,18.7963092658277,OL
2006-06-04,METOFFICE,NA,OL
2006-06-05,ESACCI,19.2094671513297,OL
2006-06-05,METOFFICE,NA,OL
2006-06-06,ESACCI,20.5160460694938,OL
2006-06-06,METOFFICE,NA,OL
2006-06-07,ESACCI,20.3457829154048,OL
2006-06-07,METOFFICE,NA,OL
2006-06-08,ESACCI,20.3807829146224,OL
2006-06-08,METOFFICE,NA,OL
2006-06-09,ESACCI,20.0552566061091,OL
2006-06-09,METOFFICE,NA,OL
2006-06-10,ESACCI,19.8044671380304,OL
2006-06-10,METOFFICE,NA,OL
2006-06-11,ESACCI,19.5339408282877,OL
2006-06-11,METOFFICE,NA,OL
2006-06-12,ESACCI,20.5752565944862,OL
2006-06-12,METOFFICE,NA,OL
2006-06-13,ESACCI,20.6110460673704,OL
2006-06-13,METOFFICE,NA,OL
2006-06-14,ESACCI,20.6660460661411,OL
2006-06-14,METOFFICE,NA,OL
2006-06-15,ESACCI,20.3865723881773,OL
2006-06-15,METOFFICE,NA,OL
2006-06-16,ESACCI,20.2586776541938,OL
2006-06-16,METOFFICE,NA,OL
2006-06-17,ESACCI,20.1589408143179,OL
2006-06-17,METOFFICE,NA,OL
2006-06-18,ESACCI,20.1005197629921,OL
2006-06-18,METOFFICE,NA,OL
2006-06-19,ESACCI,20.2260460759758,OL
2006-06-19,METOFFICE,NA,OL
2006-06-20,ESACCI,20.2199934445322,OL
2006-06-20,METOFFICE,NA,OL
2006-06-21,ESACCI,20.3718355464014,OL
2006-06-21,METOFFICE,NA,OL
2006-06-22,ESACCI,20.9734144803235,OL
2006-06-22,METOFFICE,NA,OL
2006-06-23,ESACCI,20.9065723765544,OL
2006-06-23,METOFFICE,NA,OL
2006-06-24,ESACCI,20.8894671137788,OL
2006-06-24,METOFFICE,NA,OL
2006-06-25,ESACCI,20.968940796213,OL
2006-06-25,METOFFICE,NA,OL
2006-06-26,ESACCI,20.9668355331021,OL
2006-06-26,METOFFICE,NA,OL
2006-06-27,ESACCI,20.9715723751015,OL
2006-06-27,METOFFICE,NA,OL
2006-06-28,ESACCI,21.0197302687619,OL
2006-06-28,METOFFICE,NA,OL
2006-06-29,ESACCI,20.9399934284389,OL
2006-06-29,METOFFICE,NA,OL
2006-06-30,ESACCI,20.9794671117671,OL
2006-06-30,METOFFICE,NA,OL
2006-07-01,ESACCI,21.4278881543758,OL
2006-07-01,METOFFICE,NA,OL
2006-07-02,ESACCI,21.6081513082412,OL
2006-07-02,METOFFICE,NA,OL
2006-07-03,ESACCI,21.6731513067884,OL
2006-07-03,METOFFICE,NA,OL
2006-07-04,ESACCI,21.3652565768283,OL
2006-07-04,METOFFICE,NA,OL
2006-07-05,ESACCI,21.1560460551887,OL
2006-07-05,METOFFICE,NA,OL
2006-07-06,ESACCI,20.9907829009879,OL
2006-07-06,METOFFICE,NA,OL
2006-07-07,ESACCI,20.8631513248933,OL
2006-07-07,METOFFICE,NA,OL
2006-07-08,ESACCI,20.6760460659175,OL
2006-07-08,METOFFICE,NA,OL
2006-07-09,ESACCI,20.7318355383548,OL
2006-07-09,METOFFICE,NA,OL
2006-07-10,ESACCI,20.7718355374607,OL
2006-07-10,METOFFICE,NA,OL
2006-07-11,ESACCI,21.9942039311913,OL
2006-07-11,METOFFICE,NA,OL
2006-07-12,ESACCI,21.866046039319,OL
2006-07-12,METOFFICE,NA,OL
2006-07-13,ESACCI,21.9281513010887,OL
2006-07-13,METOFFICE,NA,OL
2006-07-14,ESACCI,22.5107828670132,OL
2006-07-14,METOFFICE,NA,OL
2006-07-15,ESACCI,22.5652565500062,OL
2006-07-15,METOFFICE,NA,OL
2006-07-16,ESACCI,22.6528881269949,OL
2006-07-16,METOFFICE,NA,OL
2006-07-17,ESACCI,23.317888112131,OL
2006-07-17,METOFFICE,NA,OL
2006-07-18,ESACCI,23.4297302148942,OL
2006-07-18,METOFFICE,NA,OL
2006-07-19,ESACCI,23.392098636788,OL
2006-07-19,METOFFICE,NA,OL
2006-07-20,ESACCI,22.9747302250643,OL
2006-07-20,METOFFICE,NA,OL
2006-07-21,ESACCI,22.4994670777925,OL
2006-07-21,METOFFICE,NA,OL
2006-07-22,ESACCI,22.2581512937126,OL
2006-07-22,METOFFICE,NA,OL
2006-07-23,ESACCI,22.0084144571894,OL
2006-07-23,METOFFICE,NA,OL
2006-07-24,ESACCI,21.739203936891,OL
2006-07-24,METOFFICE,NA,OL
2006-07-25,ESACCI,21.7194670952268,OL
2006-07-25,METOFFICE,NA,OL
2006-07-26,ESACCI,21.588677624466,OL
2006-07-26,METOFFICE,NA,OL
2006-07-27,ESACCI,21.6844670960091,OL
2006-07-27,METOFFICE,NA,OL
2006-07-28,ESACCI,21.7170986742271,OL
2006-07-28,METOFFICE,NA,OL
2006-07-29,ESACCI,21.733677621225,OL
2006-07-29,METOFFICE,NA,OL
2006-07-30,ESACCI,21.7913091988842,OL
2006-07-30,METOFFICE,NA,OL
2006-07-31,ESACCI,21.8831513020945,OL
2006-07-31,METOFFICE,NA,OL
2006-08-01,ESACCI,22.1357828753951,OL
2006-08-01,METOFFICE,NA,OL
2006-08-02,ESACCI,23.4652565298896,OL
2006-08-02,METOFFICE,NA,OL
2006-08-03,ESACCI,23.7720986282943,OL
2006-08-03,METOFFICE,NA,OL
2006-08-04,ESACCI,23.752888102408,OL
2006-08-04,METOFFICE,NA,OL
2006-08-05,ESACCI,23.3363091643508,OL
2006-08-05,METOFFICE,NA,OL
2006-08-06,ESACCI,23.1484144317084,OL
2006-08-06,METOFFICE,NA,OL
2006-08-07,ESACCI,22.9192039105159,OL
2006-08-07,METOFFICE,NA,OL
2006-08-08,ESACCI,22.6986775996556,OL
2006-08-08,METOFFICE,NA,OL
2006-08-09,ESACCI,22.6136776015555,OL
2006-08-09,METOFFICE,NA,OL
2006-08-10,ESACCI,22.576572339227,OL
2006-08-10,METOFFICE,NA,OL
2006-08-11,ESACCI,23.5884144218737,OL
2006-08-11,METOFFICE,NA,OL
2006-08-12,ESACCI,23.7457828394088,OL
2006-08-12,METOFFICE,NA,OL
2006-08-13,ESACCI,23.7415723131872,OL
2006-08-13,METOFFICE,NA,OL
2006-08-14,ESACCI,23.8294670480647,OL
2006-08-14,METOFFICE,NA,OL
2006-08-15,ESACCI,23.3707828477907,OL
2006-08-15,METOFFICE,NA,OL
2006-08-16,ESACCI,23.0578881179424,OL
2006-08-16,METOFFICE,NA,OL
2006-08-17,ESACCI,22.9363091732915,OL
2006-08-17,METOFFICE,NA,OL
2006-08-18,ESACCI,22.8357828597489,OL
2006-08-18,METOFFICE,NA,OL
2006-08-19,ESACCI,22.8189407548622,OL
2006-08-19,METOFFICE,NA,OL
2006-08-20,ESACCI,22.7526249668708,OL
2006-08-20,METOFFICE,NA,OL
2006-08-21,ESACCI,22.8934144374081,OL
2006-08-21,METOFFICE,NA,OL
2006-08-22,ESACCI,22.8826249639651,OL
2006-08-22,METOFFICE,NA,OL
2006-08-23,ESACCI,22.8415723333038,OL
2006-08-23,METOFFICE,NA,OL
2006-08-24,ESACCI,23.4544670564466,OL
2006-08-24,METOFFICE,NA,OL
2006-08-25,ESACCI,23.7849933648482,OL
2006-08-25,METOFFICE,NA,OL
2006-08-26,ESACCI,23.8405196793966,OL
2006-08-26,METOFFICE,NA,OL
2006-08-27,ESACCI,23.6602565255311,OL
2006-08-27,METOFFICE,NA,OL
2006-08-28,ESACCI,24.3026249322256,OL
2006-08-28,METOFFICE,NA,OL
2006-08-29,ESACCI,24.2334144074568,OL
2006-08-29,METOFFICE,NA,OL
2006-08-30,ESACCI,24.3247301948894,OL
2006-08-30,METOFFICE,NA,OL
2006-08-31,ESACCI,24.9944670220249,OL
2006-08-31,METOFFICE,NA,OL
2006-09-01,ESACCI,24.9607828122515,OL
2006-09-01,METOFFICE,NA,OL
2006-09-02,ESACCI,25.0239407055766,OL
2006-09-02,METOFFICE,NA,OL
2006-09-03,ESACCI,25.0381512315748,OL
2006-09-03,METOFFICE,NA,OL
2006-09-04,ESACCI,25.1449933344499,OL
2006-09-04,METOFFICE,NA,OL
2006-09-05,ESACCI,25.1920985965548,OL
2006-09-05,METOFFICE,NA,OL
2006-09-06,ESACCI,25.2594670161017,OL
2006-09-06,METOFFICE,NA,OL
2006-09-07,ESACCI,25.1470985975607,OL
2006-09-07,METOFFICE,NA,OL
2006-09-08,ESACCI,25.197361754332,OL
2006-09-08,METOFFICE,NA,OL
2006-09-09,ESACCI,24.947098602031,OL
2006-09-09,METOFFICE,NA,OL
2006-09-10,ESACCI,24.7660459744989,OL
2006-09-10,METOFFICE,NA,OL
2006-09-11,ESACCI,24.6884143972867,OL
2006-09-11,METOFFICE,NA,OL
2006-09-12,ESACCI,24.6126249252966,OL
2006-09-12,METOFFICE,NA,OL
2006-09-13,ESACCI,24.3699933517725,OL
2006-09-13,METOFFICE,NA,OL
2006-09-14,ESACCI,23.9839407288225,OL
2006-09-14,METOFFICE,NA,OL
2006-09-15,ESACCI,23.8865723099462,OL
2006-09-15,METOFFICE,NA,OL
2006-09-16,ESACCI,23.7936775751804,OL
2006-09-16,METOFFICE,NA,OL
2006-09-17,ESACCI,23.6770986304177,OL
2006-09-17,METOFFICE,NA,OL
2006-09-18,ESACCI,23.4586775826683,OL
2006-09-18,METOFFICE,NA,OL
2006-09-19,ESACCI,23.4723617928887,OL
2006-09-19,METOFFICE,NA,OL
2006-09-20,ESACCI,23.4710460034444,OL
2006-09-20,METOFFICE,NA,OL
2006-09-21,ESACCI,23.4239407413394,OL
2006-09-21,METOFFICE,NA,OL
2006-09-22,ESACCI,23.6413091575335,OL
2006-09-22,METOFFICE,NA,OL
2006-09-23,ESACCI,23.5344670546584,OL
2006-09-23,METOFFICE,NA,OL
2006-09-24,ESACCI,23.5028881079959,OL
2006-09-24,METOFFICE,NA,OL
2006-09-25,ESACCI,23.0715723281629,OL
2006-09-25,METOFFICE,NA,OL
2006-09-26,ESACCI,22.7936775975322,OL
2006-09-26,METOFFICE,NA,OL
2006-09-27,ESACCI,22.6868354946571,OL
2006-09-27,METOFFICE,NA,OL
2006-09-28,ESACCI,22.8581512803016,OL
2006-09-28,METOFFICE,NA,OL
2006-09-29,ESACCI,23.0415723288334,OL
2006-09-29,METOFFICE,NA,OL
2006-09-30,ESACCI,23.1315723268218,OL
2006-09-30,METOFFICE,NA,OL
2006-10-01,ESACCI,23.7868354700702,OL
2006-10-01,METOFFICE,NA,OL
2006-10-02,ESACCI,23.6960459984153,OL
2006-10-02,METOFFICE,NA,OL
2006-10-03,ESACCI,23.6652565254193,OL
2006-10-03,METOFFICE,NA,OL
2006-10-04,ESACCI,23.6615723149753,OL
2006-10-04,METOFFICE,NA,OL
2006-10-05,ESACCI,23.1563091683741,OL
2006-10-05,METOFFICE,NA,OL
2006-10-06,ESACCI,23.0599933810532,OL
2006-10-06,METOFFICE,NA,OL
2006-10-07,ESACCI,23.0415723288334,OL
2006-10-07,METOFFICE,NA,OL
2006-10-08,ESACCI,22.4792039203507,OL
2006-10-08,METOFFICE,NA,OL
2006-10-09,ESACCI,22.1942039267209,OL
2006-10-09,METOFFICE,NA,OL
2006-10-10,ESACCI,22.1020986656217,OL
2006-10-10,METOFFICE,NA,OL
2006-10-11,ESACCI,22.1597302432809,OL
2006-10-11,METOFFICE,NA,OL
2006-10-12,ESACCI,22.1699934009463,OL
2006-10-12,METOFFICE,NA,OL
2006-10-13,ESACCI,22.1276249808407,OL
2006-10-13,METOFFICE,NA,OL
2006-10-14,ESACCI,21.8357828821007,OL
2006-10-14,METOFFICE,NA,OL
2006-10-15,ESACCI,21.6289407814608,OL
2006-10-15,METOFFICE,NA,OL
2006-10-16,ESACCI,21.5365723624728,OL
2006-10-16,METOFFICE,NA,OL
2006-10-17,ESACCI,20.9599934279919,OL
2006-10-17,METOFFICE,NA,OL
2006-10-18,ESACCI,20.9802565854337,OL
2006-10-18,METOFFICE,NA,OL
2006-10-19,ESACCI,20.9368355337727,OL
2006-10-19,METOFFICE,NA,OL
2006-10-20,ESACCI,21.5078881525876,OL
2006-10-20,METOFFICE,NA,OL
2006-10-21,ESACCI,21.4534144695946,OL
2006-10-21,METOFFICE,NA,OL
2006-10-22,ESACCI,21.4265723649315,OL
2006-10-22,METOFFICE,NA,OL
2006-10-23,ESACCI,21.3786776291599,OL
2006-10-23,METOFFICE,NA,OL
2006-10-24,ESACCI,21.3660460504948,OL
2006-10-24,METOFFICE,NA,OL
2006-10-25,ESACCI,21.2886776311715,OL
2006-10-25,METOFFICE,NA,OL
2006-10-26,ESACCI,21.2155197380699,OL
2006-10-26,METOFFICE,NA,OL
2006-10-27,ESACCI,21.2142039486257,OL
2006-10-27,METOFFICE,NA,OL
2006-10-28,ESACCI,21.1957828964058,OL
2006-10-28,METOFFICE,NA,OL
2006-10-29,ESACCI,21.0718355307552,OL
2006-10-29,METOFFICE,NA,OL
2006-10-30,ESACCI,21.0699934255332,OL
2006-10-30,METOFFICE,NA,OL
2006-10-31,ESACCI,21.034203952649,OL
2006-10-31,METOFFICE,NA,OL
2006-11-01,ESACCI,20.9742039539901,OL
2006-11-01,METOFFICE,NA,OL
2006-11-02,ESACCI,20.9686776383241,OL
2006-11-02,METOFFICE,NA,OL
2006-11-03,ESACCI,20.9197302709971,OL
2006-11-03,METOFFICE,NA,OL
2006-11-04,ESACCI,20.8613092196713,OL
2006-11-04,METOFFICE,NA,OL
2006-11-05,ESACCI,21.0536776364242,OL
2006-11-05,METOFFICE,NA,OL
2006-11-06,ESACCI,21.0678881624224,OL
2006-11-06,METOFFICE,NA,OL
2006-11-07,ESACCI,21.1034144774177,OL
2006-11-07,METOFFICE,NA,OL
2006-11-08,ESACCI,21.1855197387405,OL
2006-11-08,METOFFICE,NA,OL
2006-11-09,ESACCI,21.0242039528725,OL
2006-11-09,METOFFICE,NA,OL
2006-11-10,ESACCI,20.8157829048994,OL
2006-11-10,METOFFICE,NA,OL
2006-11-11,ESACCI,20.615519751481,OL
2006-11-11,METOFFICE,NA,OL
2006-11-12,ESACCI,20.5365723848245,OL
2006-11-12,METOFFICE,NA,OL
2006-11-13,ESACCI,20.4589408076124,OL
2006-11-13,METOFFICE,NA,OL
2006-11-14,ESACCI,20.3328881788509,OL
2006-11-14,METOFFICE,NA,OL
2006-11-15,ESACCI,20.7726250111273,OL
2006-11-15,METOFFICE,NA,OL
2006-11-16,ESACCI,20.7213092228006,OL
2006-11-16,METOFFICE,NA,OL
2006-11-17,ESACCI,20.7026250126919,OL
2006-11-17,METOFFICE,NA,OL
2006-11-18,ESACCI,20.8442039568958,OL
2006-11-18,METOFFICE,NA,OL
2006-11-19,ESACCI,20.8305197466753,OL
2006-11-19,METOFFICE,NA,OL
2006-11-20,ESACCI,20.818414483788,OL
2006-11-20,METOFFICE,NA,OL
2006-11-21,ESACCI,20.8084144840115,OL
2006-11-21,METOFFICE,NA,OL
2006-11-22,ESACCI,20.7968355369019,OL
2006-11-22,METOFFICE,NA,OL
2006-11-23,ESACCI,20.8265723783425,OL
2006-11-23,METOFFICE,NA,OL
2006-11-24,ESACCI,20.6178881724807,OL
2006-11-24,METOFFICE,NA,OL
2006-11-25,ESACCI,20.4313092292826,OL
2006-11-25,METOFFICE,NA,OL
2006-11-26,ESACCI,20.3197302844081,OL
2006-11-26,METOFFICE,NA,OL
2006-11-27,ESACCI,20.1726250245383,OL
2006-11-27,METOFFICE,NA,OL
2006-11-28,ESACCI,20.0599934481085,OL
2006-11-28,METOFFICE,NA,OL
2006-11-29,ESACCI,19.9149934513495,OL
2006-11-29,METOFFICE,NA,OL
2006-11-30,ESACCI,19.723677666152,OL
2006-11-30,METOFFICE,NA,OL
2006-12-01,ESACCI,18.8397303174887,OL
2006-12-01,METOFFICE,NA,OL
2006-12-02,ESACCI,18.4297303266529,OL
2006-12-02,METOFFICE,NA,OL
2006-12-03,ESACCI,18.4084145376557,OL
2006-12-03,METOFFICE,NA,OL
2006-12-04,ESACCI,18.3747303278823,OL
2006-12-04,METOFFICE,NA,OL
2006-12-05,ESACCI,18.4210461163207,OL
2006-12-05,METOFFICE,NA,OL
2006-12-06,ESACCI,18.4444671684288,OL
2006-12-06,METOFFICE,NA,OL
2006-12-07,ESACCI,18.422361905765,OL
2006-12-07,METOFFICE,NA,OL
2006-12-08,ESACCI,18.3352566445541,OL
2006-12-08,METOFFICE,NA,OL
2006-12-09,ESACCI,18.2652566461187,OL
2006-12-09,METOFFICE,NA,OL
2006-12-10,ESACCI,18.1789408585743,OL
2006-12-10,METOFFICE,NA,OL
2006-12-11,ESACCI,18.1581513853548,OL
2006-12-11,METOFFICE,NA,OL
2006-12-12,ESACCI,18.0718355978104,OL
2006-12-12,METOFFICE,NA,OL
2006-12-13,ESACCI,17.9713092842679,OL
2006-12-13,METOFFICE,NA,OL
2006-12-14,ESACCI,17.8899934966117,OL
2006-12-14,METOFFICE,NA,OL
2006-12-15,ESACCI,17.8044671827339,OL
2006-12-15,METOFFICE,NA,OL
2006-12-16,ESACCI,17.6523619229758,OL
2006-12-16,METOFFICE,NA,OL
2006-12-17,ESACCI,17.6076250818705,OL
2006-12-17,METOFFICE,NA,OL
2006-12-18,ESACCI,17.5423619254345,OL
2006-12-18,METOFFICE,NA,OL
2006-12-19,ESACCI,17.4699935059995,OL
2006-12-19,METOFFICE,NA,OL
2006-12-20,ESACCI,17.1655198285945,OL
2006-12-20,METOFFICE,NA,OL
2006-12-21,ESACCI,17.1557829867068,OL
2006-12-21,METOFFICE,NA,OL
2006-12-22,ESACCI,17.1563093024845,OL
2006-12-22,METOFFICE,NA,OL
2006-12-23,ESACCI,16.9705198329531,OL
2006-12-23,METOFFICE,NA,OL
2006-12-24,ESACCI,16.9052566765171,OL
2006-12-24,METOFFICE,NA,OL
2006-12-25,ESACCI,16.9215724656261,OL
2006-12-25,METOFFICE,NA,OL
2006-12-26,ESACCI,17.0568356204975,OL
2006-12-26,METOFFICE,NA,OL
2006-12-27,ESACCI,17.0770987779392,OL
2006-12-27,METOFFICE,NA,OL
2006-12-28,ESACCI,17.0426250944993,OL
2006-12-28,METOFFICE,NA,OL
2006-12-29,ESACCI,16.6444672086619,OL
2006-12-29,METOFFICE,NA,OL
2006-12-30,ESACCI,16.577361947004,OL
2006-12-30,METOFFICE,NA,OL
2006-12-31,ESACCI,16.6097303673331,OL
2006-12-31,METOFFICE,NA,OL
2007-01-01,ESACCI,16.7623619428689,OL
2007-01-01,METOFFICE,NA,OL
2007-01-02,ESACCI,16.7276251015401,OL
2007-01-02,METOFFICE,17.5160400165981,OL
2007-01-03,ESACCI,16.6760461553245,OL
2007-01-03,METOFFICE,17.3127842071878,OL
2007-01-04,ESACCI,16.655256682105,OL
2007-01-04,METOFFICE,17.6813888501116,OL
2007-01-05,ESACCI,16.6560461557715,OL
2007-01-05,METOFFICE,17.2276679300205,OL
2007-01-06,ESACCI,16.428677739801,OL
2007-01-06,METOFFICE,16.8395284038124,OL
2007-01-07,ESACCI,16.3773619514743,OL
2007-01-07,METOFFICE,16.9132493323972,OL
2007-01-08,ESACCI,16.3347303734798,OL
2007-01-08,METOFFICE,17.7260400119043,OL
2007-01-09,ESACCI,16.2465724807135,OL
2007-01-09,METOFFICE,17.169993512705,OL
2007-01-10,ESACCI,16.2778882694872,OL
2007-01-10,METOFFICE,17.5383655974945,OL
2007-01-11,ESACCI,16.3623619518096,OL
2007-01-11,METOFFICE,17.434412111446,OL
2007-01-12,ESACCI,16.347098794256,OL
2007-01-12,METOFFICE,17.3572028108461,OL
2007-01-13,ESACCI,16.3502566889223,OL
2007-01-13,METOFFICE,17.1490632806147,OL
2007-01-14,ESACCI,16.3863093196954,OL
2007-01-14,METOFFICE,16.9081330534418,OL
2007-01-15,ESACCI,16.2949935322628,OL
2007-01-15,METOFFICE,16.6044121299979,OL
2007-01-16,ESACCI,16.1520987986146,OL
2007-01-16,METOFFICE,16.3809237629002,OL
2007-01-17,ESACCI,16.1094672206201,OL
2007-01-17,METOFFICE,16.3069702761811,OL
2007-01-18,ESACCI,16.1131514310641,OL
2007-01-18,METOFFICE,16.188830743938,OL
2007-01-19,ESACCI,16.2668356381553,OL
2007-01-19,METOFFICE,16.2192958595361,OL
2007-01-20,ESACCI,16.3342040577022,OL
2007-01-20,METOFFICE,15.9706912139301,OL
2007-01-21,ESACCI,16.3697303726975,OL
2007-01-21,METOFFICE,16.5432493406673,OL
2007-01-22,ESACCI,16.3792040566963,OL
2007-01-22,METOFFICE,16.5539470148468,OL
2007-01-23,ESACCI,16.3705198463641,OL
2007-01-23,METOFFICE,16.6165051529834,OL
2007-01-24,ESACCI,15.7457830182228,OL
2007-01-24,METOFFICE,16.7860400329149,OL
2007-01-25,ESACCI,15.6223619683499,OL
2007-01-25,METOFFICE,15.9981330737818,OL
2007-01-26,ESACCI,15.6342040733484,OL
2007-01-26,METOFFICE,16.0699935372919,OL
2007-01-27,ESACCI,15.7731514386637,OL
2007-01-27,METOFFICE,16.1746446977435,OL
2007-01-28,ESACCI,15.7842040699956,OL
2007-01-28,METOFFICE,16.101854001696,OL
2007-01-29,ESACCI,15.828677753212,OL
2007-01-29,METOFFICE,16.3430167870033,OL
2007-01-30,ESACCI,15.9131514355344,OL
2007-01-30,METOFFICE,16.2327842313277,OL
2007-01-31,ESACCI,15.9518356451961,OL
2007-01-31,METOFFICE,16.3223191130473,OL
2007-02-01,ESACCI,15.9705198553048,OL
2007-02-01,METOFFICE,15.9516214469145,OL
2007-02-02,ESACCI,16.1118356416198,OL
2007-02-02,METOFFICE,15.899528424823,OL
2007-02-03,ESACCI,16.1428882725047,OL
2007-02-03,METOFFICE,15.7748772648185,OL
2007-02-04,ESACCI,16.1826251137218,OL
2007-02-04,METOFFICE,15.8458074957912,OL
2007-02-05,ESACCI,16.2615724803782,OL
2007-02-05,METOFFICE,16.1648772561013,OL
2007-02-06,ESACCI,16.3868356354731,OL
2007-02-06,METOFFICE,16.7653423589589,OL
2007-02-07,ESACCI,16.4770987913503,OL
2007-02-07,METOFFICE,16.9058074720984,OL
2007-02-08,ESACCI,16.5313093164544,OL
2007-02-08,METOFFICE,16.9181330532182,OL
2007-02-09,ESACCI,16.5776251048928,OL
2007-02-09,METOFFICE,16.8134818927667,OL
2007-02-10,ESACCI,16.5947303676684,OL
2007-02-10,METOFFICE,16.7081330579121,OL
2007-02-11,ESACCI,16.5244672113441,OL
2007-02-11,METOFFICE,16.5741795725341,OL
2007-02-12,ESACCI,16.5697303682272,OL
2007-02-12,METOFFICE,16.564412130892,OL
2007-02-13,ESACCI,16.6163093145545,OL
2007-02-13,METOFFICE,16.3155749271515,OL
2007-02-14,ESACCI,16.5942040518907,OL
2007-02-14,METOFFICE,16.141854000802,OL
2007-02-15,ESACCI,16.3436777417009,OL
2007-02-15,METOFFICE,16.72464468545,OL
2007-02-16,ESACCI,16.2976251111513,OL
2007-02-16,METOFFICE,15.899528424823,OL
2007-02-17,ESACCI,16.3239409000368,OL
2007-02-17,METOFFICE,15.8599935419858,OL
2007-02-18,ESACCI,16.4060461613595,OL
2007-02-18,METOFFICE,15.8848772623598,OL
2007-02-19,ESACCI,16.424993529357,OL
2007-02-19,METOFFICE,15.9867377251993,OL
2007-02-20,ESACCI,16.4999935276807,OL
2007-02-20,METOFFICE,15.7569702884746,OL
2007-02-21,ESACCI,16.6794672078796,OL
2007-02-21,METOFFICE,16.3425516707346,OL
2007-02-22,ESACCI,16.7320987856506,OL
2007-02-22,METOFFICE,16.05487725856,OL
2007-02-23,ESACCI,16.7836777318661,OL
2007-02-23,METOFFICE,16.0869702810985,OL
2007-02-24,ESACCI,16.7552566798698,OL
2007-02-24,METOFFICE,16.0392958635595,OL
2007-02-25,ESACCI,16.7407829959828,OL
2007-02-25,METOFFICE,15.7423191260114,OL
2007-02-26,ESACCI,16.7160461544304,OL
2007-02-26,METOFFICE,15.7555749396685,OL
2007-02-27,ESACCI,16.6205198407762,OL
2007-02-27,METOFFICE,16.1509237680411,OL
2007-02-28,ESACCI,16.7342040487615,OL
2007-02-28,METOFFICE,16.0027842364686,OL
2007-03-01,ESACCI,16.649730366439,OL
2007-03-01,METOFFICE,15.7588307535493,OL
2007-03-02,ESACCI,16.6418356297734,OL
2007-03-02,METOFFICE,15.7625516836986,OL
2007-03-03,ESACCI,16.6115724725551,OL
2007-03-03,METOFFICE,16.1630167910266,OL
2007-03-04,ESACCI,16.64262510344,OL
2007-03-04,METOFFICE,15.8302261007906,OL
2007-03-05,ESACCI,16.6894672076561,OL
2007-03-05,METOFFICE,16.0634819095305,OL
2007-03-06,ESACCI,16.7339408908726,OL
2007-03-06,METOFFICE,16.4569702728284,OL
2007-03-07,ESACCI,16.832888257082,OL
2007-03-07,METOFFICE,16.4088307390206,OL
2007-03-08,ESACCI,16.9136777289604,OL
2007-03-08,METOFFICE,16.4511563194699,OL
2007-03-09,ESACCI,16.9331514127356,OL
2007-03-09,METOFFICE,16.7351098014952,OL
2007-03-10,ESACCI,16.8863093085195,OL
2007-03-10,METOFFICE,16.5911563163407,OL
2007-03-11,ESACCI,16.8628882564115,OL
